Id,SalePrice
2734,157346.10915666414
2735,141738.93774650645
2736,150548.29437427732
2737,136791.79711180017
2738,160854.90278528063
2739,184842.75678157553
2740,153521.74103046994
2741,155109.10240926562
2742,171315.07421916066
2743,164708.7212903725
2744,181097.54574999254
2745,167004.37833232997
2746,148736.3353782635
2747,161937.25713536784
2748,134097.01079341432
2749,141114.19049878395
2750,142833.1564468756
2751,144596.47809156094
2752,226347.59791693187
2753,160352.12740654647
2754,251049.76016634895
2755,150429.46159585833
2756,108358.1088505142
2757,85010.4584953959
2758,95721.08026018669
2759,180811.1222642641
2760,141957.35384641448
2761,161181.07646733557
2762,162367.6357965861
2763,213498.0833245877
2764,167952.15302480766
2765,320177.2590018691
2766,149594.81366446646
2767,101850.79748470937
2768,150926.31442516812
2769,149311.82886517045
2770,165639.31637655434
2771,120890.82266132566
2772,124338.44190675855
2773,175269.44609875412
2774,158622.66691514465
2775,137982.27930064453
2776,161137.59817358167
2777,165320.97520789993
2778,124918.55961825298
2779,139551.47357478578
2780,123800.85330686059
2781,107139.9855418387
2782,99757.15611992653
2783,107142.6099081719
2784,135912.0420205244
2785,148016.90677233436
2786,77626.41199307627
2787,143650.77494718065
2788,85369.30412784728
2789,205173.9088799443
2790,110294.326926597
2791,121744.51638171263
2792,66427.54393646712
2793,181078.78454966185
2794,108298.8050131749
2795,132772.41977845965
2796,112774.82305430596
2797,227862.57739826682
2798,128348.84723377187
2799,131200.95694025257
2800,85929.23427366445
2801,129146.68978972011
2802,145441.35365415417
2803,202848.5305786939
2804,143541.015963725
2805,115367.37564452806
2806,94840.48880401548
2807,170850.96245975397
2808,161724.34224059357
2809,151633.62762678167
2810,146081.80093321553
2811,176668.76099442993
2812,184829.97125206416
2813,184830.57596767883
2814,190298.98152709572
2815,118186.2903035431
2816,270191.79527044547
2817,159308.704996142
2818,139792.47130865487
2819,176329.39480436943
2820,146172.5214326633
2821,128697.29256613042
2822,208587.38792833473
2823,359800.9159635701
2824,183685.31944056496
2825,164705.15976606737
2826,140976.4605716532
2827,160336.52934752352
2828,231921.67658249967
2829,241609.3576190563
2830,253067.0880232453
2831,204659.8462309377
2832,267914.7897283963
2833,280954.1614551716
2834,224821.73414113894
2835,239698.86036675447
2836,208577.7290900698
2837,190852.9304730282
2838,164812.57193732366
2839,187852.8507668799
2840,225271.71820673702
2841,223994.37501641858
2842,246115.19321882114
2843,166510.10043438294
2844,193955.82462465047
2845,137468.47203041165
2846,227559.054161977
2847,221637.3566779464
2848,236553.32653138257
2849,216851.86859573287
2850,303489.5539394086
2851,241860.43998566852
2852,266668.6454917898
2853,255013.85712768254
2854,150465.44257879874
2855,219313.88986077454
2856,210629.2731701295
2857,206542.5045389604
2858,218834.98522981617
2859,123672.776993789
2860,137185.60331309668
2861,149377.98845065787
2862,205845.92496092268
2863,143572.06148762687
2864,253339.0196033568
2865,147242.14058714648
2866,161830.38745649025
2867,105533.65766871882
2868,114544.28909387115
2869,118639.0201414771
2870,142084.91840227338
2871,107440.52980877276
2872,62393.634852872834
2873,116733.77331396479
2874,154040.99258423987
2875,143518.8004888187
2876,176640.30506819562
2877,159548.41725727086
2878,190126.40247101407
2879,148264.97160901566
2880,123556.59849845526
2881,169156.72672279947
2882,190327.09763804142
2883,218768.81663166513
2884,221683.65054757282
2885,202323.69232686088
2886,249957.69197668653
2887,116857.76609519834
2888,156660.1906136694
2889,72734.21757128864
2890,90073.45465156043
2891,153889.70133358173
2892,58985.82072100353
2893,95560.91748928885
2894,68025.39640890463
2895,300200.63394038274
2896,283902.12232250115
2897,229739.10516122956
2898,181429.57922099903
2899,230497.0140940548
2900,181114.52253348174
2901,235424.06148601754
2902,200552.65672717436
2903,336147.53047604754
2904,334195.57357938937
2905,95140.8439659625
2906,219037.6616146896
2907,124857.79335220237
2908,141168.7772380605
2909,181036.24666829588
2910,88031.22312361342
2911,98248.58117317941
2912,159822.79046993115
2913,103295.2602594833
2914,92351.26165315222
2915,99467.71378864742
2916,103700.4959915774
2917,196101.96408803077
2918,133805.34714024613
2919,256159.0727451432
