SalePrice,id
132676.48701501405,2735
135511.93396875673,2736
123258.4473550356,2737
142041.21106675913,2738
159002.27491186472,2739
137232.1540624146,2740
145414.47202977393,2741
154232.78318086476,2742
155244.90403183096,2743
163803.07625451847,2744
143038.74385069188,2745
138803.7194566054,2746
143171.79810936708,2747
125066.13791178448,2748
129101.6982166347,2749
130179.13326438429,2750
135951.98495942855,2751
192995.9485723433,2752
145630.9964404652,2753
220783.72869565213,2754
137731.73245677847,2755
97512.98367742007,2756
72452.9796537274,2757
90100.976362185,2758
163916.89790556632,2759
123833.08901272032,2760
141569.10161295027,2761
145117.4095805714,2762
182241.69351798465,2763
150655.29359029536,2764
291762.45316700276,2765
132462.7947371931,2766
87122.23753644218,2767
134913.74824997416,2768
134703.22330130305,2769
143485.04056726926,2770
107906.46040171632,2771
113866.63561109953,2772
163035.30122884508,2773
142765.54190698644,2774
118557.2622652491,2775
145418.59265273495,2776
148632.60965710544,2777
107074.65292332717,2778
122367.85137792668,2779
98723.8979227771,2780
98849.55671244454,2781
94273.45458810464,2782
100700.75309892328,2783
124024.3763213953,2784
138636.26898927882,2785
70735.72373735215,2786
128469.03499929281,2787
74963.7202482493,2788
177388.65147362615,2789
96092.88872806869,2790
111269.83302039943,2791
55616.05272892502,2792
155118.61739639167,2793
100322.70133223498,2794
121846.32713157873,2795
100523.80513920626,2796
201675.25338048782,2797
107642.79175197805,2798
118222.28968208723,2799
70262.90312396217,2800
113139.84223300214,2801
128708.30961409525,2802
174619.5420663114,2803
128813.33815575347,2804
100979.42454674307,2805
84235.88490592889,2806
159287.43247856444,2807
146848.32351436024,2808
133076.47391491194,2809
126826.75580825903,2810
159606.48489771516,2811
167894.96504935191,2812
162359.9735006423,2813
167244.2989385506,2814
98209.59182276376,2815
238704.3403125678,2816
152330.1300898862,2817
132016.75083340565,2818
163572.86884377827,2819
133302.05861323344,2820
105258.06861901504,2821
192208.2961724041,2822
314887.74049064936,2823
173046.14238132868,2824
149926.7148332531,2825
132012.87906148698,2826
140312.72093671112,2827
204746.13800997307,2828
212639.64660492816,2829
234610.02421194385,2830
177809.57336108794,2831
243691.7928330421,2832
302301.96302727156,2833
221661.51106405328,2834
227507.2742921671,2835
192561.33131641586,2836
156647.22436819365,2837
152879.91472609687,2838
173298.8858704971,2839
206321.67012537218,2840
207016.7664104765,2841
231003.1674961841,2842
151020.69027769106,2843
170326.20113738527,2844
128749.73788585706,2845
209619.18850139118,2846
208635.1629401468,2847
217902.08451945343,2848
198613.13573112205,2849
281545.81983027316,2850
219305.39842531507,2851
242296.09388929905,2852
233529.2109580798,2853
138547.61594854563,2854
201295.8277370946,2855
201056.01399747995,2856
190884.34372635267,2857
206927.65840174377,2858
109612.89532194899,2859
126231.04074951768,2860
124955.94990381307,2861
186401.11540633536,2862
129492.72978172582,2863
243721.09958867554,2864
140307.51519937348,2865
143773.7301477886,2866
100280.78986803592,2867
97324.375847675,2868
103983.80439692494,2869
119009.00994266252,2870
86398.0149163221,2871
52329.97945506336,2872
96888.17672680547,2873
140560.62509896065,2874
116635.0918505351,2875
164555.18804008077,2876
146843.5645485636,2877
165090.65298725868,2878
134380.9734940903,2879
105090.98861291357,2880
146294.19520315545,2881
174993.90716038115,2882
192485.42720218998,2883
201967.0812904788,2884
185123.88016044087,2885
228583.66109281682,2886
100663.8616632579,2887
143234.267636189,2888
60277.30801188209,2889
81986.79186261723,2890
137227.70562167285,2891
46424.50603956771,2892
72828.5522180264,2893
56613.16641055064,2894
319157.18818077573,2895
281559.135629316,2896
211466.63321108578,2897
155970.29308002943,2898
217903.55058615108,2899
159426.94770252606,2900
215694.89218333253,2901
182209.24465116044,2902
331664.5124101115,2903
350410.9164369262,2904
86928.76298740663,2905
194277.0145428928,2906
113817.53988824136,2907
131765.65466944268,2908
159457.95117346395,2909
80804.22182293484,2910
84681.53973820017,2911
146565.82428996556,2912
86266.70648537276,2913
83398.12796413113,2914
91235.6910578776,2915
87609.64220532126,2916
168321.13136786327,2917
121620.45669245822,2918
228335.99962285778,2919
